country,year,yearcode,urbpop,urbpopgr,gdpgr,gdppcgr,gnigr,gnipcgr,tradegdp,realir,infl,inflgdpdef,birthrate,unemp,gini,gdp_pppcidmil,gdppc_pppcid,or_percentgdp,gniatlas_curmil,popmil,popgr,landarea,lfb,health_pccur
Least developed countries: UN classification,1994,YR1994,22.4822684,4.42078754,1.85164209,-0.744597672,2.605829434,-0.00963487,42.24982729,,,18.98783368,41.00631284,,,343686610912.7100,599.7128674,3.077010057,250.9550782,573085270.6,2.615716325,20167320,52.16699352,
Least developed countries: UN classification,1995,YR1995,22.86456694,4.335957711,5.249197731,2.590616399,4.758513273,2.112326569,41.41795237,,,10.69461724,40.55845619,,,370878316472.3850,630.8135909,3.729715978,259.5110007,587936471,2.591446884,20167320,52.47781416,10.69203678
Least developed countries: UN classification,1996,YR1996,23.25662925,4.307031615,5.496705799,2.874823155,5.920779319,3.288357284,45.30617272,,,7.952324627,40.09569905,,,399333003477.7230,662.3308839,4.791177843,267.9998052,602920705.1,2.548614485,20167320,52.80970715,10.58222378
Least developed countries: UN classification,1997,YR1997,23.64441418,4.232427307,5.224862251,2.635429308,5.060840174,2.475443579,43.34349351,,,6.76849034,39.61824424,,,428793368039.6200,693.69218,4.60010436,279.3541227,618132048.2,2.522942575,20167320,53.16633019,10.36268108
Least developed countries: UN classification,1998,YR1998,24.03084978,4.172150995,4.325464871,1.783942075,4.383372483,1.840438972,44.05113615,,,8.007575287,39.13482156,,,452760436377.4500,714.6216137,2.648213137,274.8483585,633566670.4,2.496978152,20167320,53.54371934,10.85397945
Least developed countries: UN classification,1999,YR1999,24.41889029,4.12543557,4.602177885,2.080006962,4.332512645,1.816843899,45.38354474,,,4.5461073,38.64779459,,,481622158031.0000,741.8465834,4.000877452,273.6788965,649220699.9,2.470778557,20167320,53.94284601,11.20472783
Least developed countries: UN classification,2000,YR2000,24.80986229,4.084757881,4.527136282,2.032927134,4.278474513,1.79019889,47.13968938,,,5.289804857,38.15867375,,,516627847749.5730,776.7776968,8.270113212,275.8914215,665090990.5,2.444513961,20167670,54.35986318,11.21324316
Least developed countries: UN classification,2001,YR2001,25.25561695,4.258983571,5.548538068,3.055782225,5.331659267,2.844025483,48.85342688,,,4.004497546,37.6647642,,,559494303882.9410,821.3622644,6.899761533,277.2867186,681178486.2,2.41884132,20167670,54.78980684,11.21043975
Least developed countries: UN classification,2002,YR2002,25.7020665,4.205379185,4.768574799,2.317744673,4.765756525,2.314992326,48.41578473,,,4.994930626,37.16346714,,,597673106430.7800,856.885342,7.632380204,282.3130063,697494842.3,2.395312889,20167670,55.23253116,12.15613852
Least developed countries: UN classification,2003,YR2003,26.14888147,4.148550229,5.068541478,2.637141517,5.498836064,3.05747862,50.33788547,,,5.216040298,36.66074929,,,645428772973.7070,903.9390877,8.273159188,305.2279546,714017992.7,2.368927978,20167670,55.68046735,13.84017355
Least developed countries: UN classification,2004,YR2004,26.59582646,4.088078763,6.747807166,4.308174279,5.976683403,3.554673912,52.22427803,,,6.780487556,36.15747618,,,712871182975.2130,975.5763979,11.14501557,350.0583939,730717947.4,2.33887028,20165870,56.1313703,16.01061932
Least developed countries: UN classification,2005,YR2005,27.04283027,4.027308136,7.340135266,4.91882774,6.577788295,4.173677285,55.05126983,,,6.42620037,35.6624092,,,797046952411.5380,1066.167458,15.70779658,400.874676,747581392.2,2.307791251,20165810,56.58020145,18.08690874
Least developed countries: UN classification,2006,YR2006,27.54346591,4.166788418,7.486601577,5.09728657,7.332993573,4.947093112,57.18480062,,,6.460825744,35.18989482,,,890029387088.7990,1164.080556,17.32595771,450.3156164,764577144.4,2.273431679,20165920,57.02075566,22.15085186
Least developed countries: UN classification,2007,YR2007,28.04410674,4.10419811,7.997618016,5.625543484,7.405509274,5.046439901,57.89209801,,,7.383536902,34.74408716,,,995583715464.9110,1273.536078,17.94373721,515.7474035,781747555.2,2.24573948,20165970,57.45181977,26.27237959
Least developed countries: UN classification,2008,YR2008,28.54417875,4.05329576,7.00652185,4.671958044,6.551489998,4.226853632,58.55370718,,,10.10997486,34.32885618,,,1091365795808.1000,1365.601255,20.5497455,601.3126123,799183357.3,2.230362219,20165970,57.87129807,33.17401895
Least developed countries: UN classification,2009,YR2009,29.04293545,4.016460641,4.314692681,2.03904095,,,53.47371695,,,4.527082507,33.94341132,,,1167769745100.5700,1429.327248,11.54077871,663.1341995,817006564.7,2.230177498,20165970,58.27731221,35.49854384
Least developed countries: UN classification,2010,YR2010,29.5387186,3.964373343,5.872122883,3.573213787,,,53.57012308,,,7.35155558,33.58156478,,,1251835935197.2500,1498.951907,13.69423078,708.0752606,835140827,2.219598111,20165970,58.67052385,34.98776765
Least developed countries: UN classification,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Lebanon,1993,YR1993,84.12,4.135941176,6.997966118,3.079491179,,,80.47684092,-0.444450802,,29.10212878,24.726,,,20366161687.5184,6266.898872,0,1990,3249799,3.730937645,10230,69.4275122,
Lebanon,1994,YR1994,84.46,3.883612069,8.003148048,4.30903186,,,70.27211547,8.860956069,,13.80036621,24.374,,,22443942154.1416,6670.03542,0,2510,3364891,3.480242202,10230,69.64441463,
Lebanon,1995,YR1995,84.8,3.274968044,6.53494563,3.517519836,7.326222693,4.286385288,73.13538699,12.75098441,,10.589574,23.951,,,24466910660.2954,7065.288582,0,3160,3462974,2.873218715,10230,69.84007317,358.0654836
Lebanon,1996,YR1996,85.04,2.45813459,5.136503876,2.873943386,4.028351532,1.789638722,68.09661276,16.26870084,,7.688769575,23.413,,,26179150337.2886,7397.043499,0,3650,3539137,2.175515466,10230,70.0154878,411.1458882
Lebanon,1997,YR1997,85.28,1.913277756,-2.286786101,-3.867999861,-3.043516481,-4.612484687,62.08659794,4.272112296,,15.36162196,22.746,8.5,,26073621745.2311,7248.008046,0,3890,3597350,1.631455117,10230,70.17719512,497.6184192
Lebanon,1998,YR1998,85.52,1.574174776,3.592643299,2.261665375,2.439238749,1.123079985,54.7171976,,,4.091298765,21.958,,,27366497852.4937,7509.663474,0,4250,3644171,1.293144146,10230,70.3317561,537.6002317
Lebanon,1999,YR1999,85.76,1.530892696,-0.453074266,-1.690304694,-0.0910201,-1.332750359,50.81417077,18.60137344,,0.739417992,21.072,,,27641765624.3413,7490.926402,0,4560,3690033,1.250649635,10230,70.48368293,510.6694822
Lebanon,2000,YR2000,86,1.686734271,1.34406653,-0.072134265,2.009251191,0.583754983,50.11529593,20.67302472,,-2.090103726,20.133,,,28619379423.0508,7647.478194,0,4730,3742329,1.407274378,10230,70.63702439,487.855566
Lebanon,2001,YR2001,86.12,1.74509538,3.953516126,2.297707317,1.553273481,-0.064303404,55.55680836,19.13463322,,-1.632998318,19.204,,,30425344592.2296,8000.557625,0,4680,3802903,1.605657756,10230,70.79531707,479.2711916
Lebanon,2002,YR2002,86.24,1.849558122,3.373876548,1.620891499,-1.16273959,-2.838793983,51.04253256,11.06141629,,4.971198728,18.346,,,31962814694.6896,8262.319154,0,4550,3868504,1.710314656,10230,70.95907317,456.4050871
Lebanon,2003,YR2003,86.36,1.85404942,3.23739038,1.481965369,-11.04307734,-12.55568054,54.09083402,11.67707961,,1.571125484,17.605,,,33708797433.5781,8565.487005,0,4190,3935421,1.714999571,10230,71.12934146,442.9233877
Lebanon,2004,YR2004,86.48,1.717544425,7.478802316,5.795370757,25.9592232,23.98633435,61.74079825,9.77000457,,0.945913018,17.003,7.900000095,,37256465633.8698,9318.677901,0,5490,3998042,1.578687656,10230,71.30665854,449.2131866
Lebanon,2005,YR2005,86.6,1.489613449,1,-0.35528351,4.170644361,2.772815089,63.99332423,11.38018513,,-0.664557277,16.544,,,38884148932.1714,9595.290945,0,5710,4052420,1.350949226,10230,71.4895122,449.6270608
Lebanon,2006,YR2006,86.72,1.243702597,0.600588205,-0.505158284,2.292064108,1.167725844,63.39797789,8.066025629,,2.030216582,16.21,,,40389996821.4096,9857.332687,0,5710,4097457,1.105230384,10230,71.67641463,446.0587511
Lebanon,2007,YR2007,86.84,1.047264268,7.500852385,6.528115045,9.722934506,8.730090327,71.20694676,6.140871642,,3.876887035,15.957,9,,44696590020.7653,10809.66715,0,6240,4134872,0.908983536,10230,71.86285366,510.0909272
Lebanon,2008,YR2008,86.96,0.910047893,9.272508134,8.432217661,7.691338784,6.863207284,77.89392436,0.095411971,,9.859347698,15.742,,,49904917847.8904,11976.46649,0,7040,4166915,0.771958113,10230,72.04731707,555.7630181
Lebanon,2009,YR2009,87.08,0.857064138,8.5,7.722505295,6.267870752,5.50637115,68.20832305,2.389181967,1.187649453,7.011630749,15.546,,,55134081115.0539,13136.57672,0,7870,4196990,0.719164783,10230,72.22978049,617.1314617
Lebanon,2010,YR2010,87.2,0.864323938,7,6.240343033,7.858246841,7.092496666,64.72970044,3.79063048,3.989841464,4.380006332,15.354,,,59471456597.7225,14069.42432,0,8880,4227000,0.726614484,10230,72.4087561,651.0425924
Lebanon,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1993,YR1993,15.8,5.65688174,3.294142965,1.466264119,0.007197574,-1.762515942,153.0895342,4.760394134,13.13566077,10.56977619,34.755,,57.94,1292658465.7906,747.2463465,,620,1729896,1.785430522,30360,59.13578049,
Lesotho,1994,YR1994,16.4,5.540874844,5.671960257,3.772627049,4.155034434,2.282966242,149.6538248,6.241557858,8.214738622,7.537956242,34.476,,63.16,1393789208.4354,791.2252724,,640,1761558,1.813735364,30360,58.24612195,
Lesotho,1995,YR1995,17,5.447707095,1.7776149,-0.092463296,-0.225681022,-2.058950338,151.6116433,5.128794031,9.270833333,10.69755063,34.235,,,1451567626.2560,808.8841186,,640,1794531,1.854506172,30360,56.93787805,38.66250358
Lesotho,1996,YR1996,17.6,5.383259137,4.672544425,2.687440792,4.154889971,2.179603599,163.0144143,6.325328097,9.330314585,10.70582658,33.983,,,1546297076.3342,845.3304609,,640,1829222,1.914703338,30360,55.25160976,36.48928595
Lesotho,1997,YR1997,18.2,5.300988854,3.437266093,1.441076999,2.661896646,0.680671057,158.1827811,8.250364166,,9.03735451,33.679,39.29999924,,1630281062.9311,874.0431751,,640,1865218,1.94871965,30360,53.32817073,33.51169804
Lesotho,1998,YR1998,18.8,5.141741324,5.489247045,3.505720995,2.476323537,0.549449823,141.313932,10.52761419,,8.62670011,33.294,,,1742447188.8493,916.613372,,580,1900962,1.898213748,30360,51.32182927,30.54351424
Lesotho,1999,YR1999,19.4,4.882075452,0.376388053,-1.355503521,-0.281759299,-2.002295216,137.0007365,10.48511952,,7.763380731,32.822,27.29999924,,1774638472.9119,917.4401735,,550,1934337,1.740455828,30360,49.35782927,28.85302837
Lesotho,2000,YR2000,20,4.561566525,5.660417888,4.071055206,5.030542881,3.45065489,137.6025848,14.3763263,6.131975387,2.39152669,32.273,,,1915659518.1755,975.447313,,530,1963878,1.515645777,30360,47.58636585,27.84445222
Lesotho,2001,YR2001,20.66,4.516955309,4.165137537,2.850362208,1.350951628,0.071697033,152.0776429,6.332982333,-9.616153539,9.612430789,31.674,,,2040688998.7403,1025.996199,,480,1988983,1.270236295,30360,46.13558537,27.77932704
Lesotho,2002,YR2002,21.32,4.208724717,1.069597638,-0.000193249,1.353594639,0.28079773,187.6806466,3.916909123,33.81257834,12.69580763,31.066,,,2096023118.8257,1042.662181,,430,2010261,1.064111156,30360,45.05478049,23.41885624
Lesotho,2003,YR2003,21.98,3.975401758,4.345972787,3.383499657,8.161379864,7.163713936,168.1042447,13.7280638,6.673094936,2.010881155,30.487,,52.5,2234256268.5365,1101.174321,,490,2028976,0.92666679,30360,44.3637561,35.16837006
Lesotho,2004,YR2004,22.64,3.843230987,2.254175497,1.35352216,0.081395905,-0.80011962,186.1515197,3.273270098,5.020118698,8.813248475,29.953,,,2349360223.8054,1147.705587,,590,2047006,0.884700551,30360,44.07590244,42.92046047
Lesotho,2005,YR2005,23.3,3.785119421,2.704499597,1.772491036,0.68242443,-0.231234483,169.7398843,5.118225949,3.437930356,6.277161413,29.478,,,2493381046.2867,1207.008899,,760,2065752,0.911608698,30360,44.17117073,42.87558178
Lesotho,2006,YR2006,24.02,3.997701512,4.307445964,3.316716756,8.196116406,7.168451969,172.6319271,5.216335593,6.04821454,6.600208705,29.065,,,2685373299.6534,1287.602376,,880,2085561,0.954355904,30360,44.59012195,47.6367792
Lesotho,2007,YR2007,24.74,3.93478571,4.733464842,3.710709733,5.106609048,4.08021007,170.1064841,2.767665493,8.030309824,11.057954,28.701,,,2895201547.7826,1374.656027,,950,2106128,0.981330678,30360,45.21502439,63.94193623
Lesotho,2008,YR2008,25.46,3.874225308,5.395118446,4.340677792,5.588749358,4.532371495,177.2857365,2.597207259,10.72103944,13.24571843,28.371,25.29999924,,3117865242.9261,1465.567198,,1000,2127412,1.005502692,30360,45.93156098,66.26062832
Lesotho,2009,YR2009,26.18,3.807709501,2.862484239,1.819645217,3.077205578,2.032189671,161.3910552,7.671710834,7.159214487,4.948643544,28.069,,,3265588117.4608,1519.442862,,1040,2149201,1.018992765,30360,46.66936585,75.0272649
Lesotho,2010,YR2010,26.9,3.736873741,5.608707089,4.548290596,2.679510271,1.648505829,157.6947186,6.755991315,3.577986725,4.18384826,27.786,,,3476688570.9381,1601.422649,,1090,2171000,1.023821129,30360,47.36507317,108.8611829
Lesotho,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Liberia,1993,YR1993,48.12,0.817844608,-32.9753915,-32.19681203,,,,,,7.076101469,44.94,,,305116521.3811,150.2599595,,,2030591,-1.154937105,96320,41.98780488,
Liberia,1994,YR1994,49.06,2.393083587,-21.7623498,-22.12022403,,,,8.714884193,,5.344360941,44.672,,,243576318.2671,119.4047215,,,2039922,0.458468814,96320,42.04858537,
Liberia,1995,YR1995,50,4.542570235,-4.266211604,-6.764871475,,,,8.502412625,,6.510688445,44.447,,,238609765.4463,113.9171158,,,2094591,2.644673575,96320,42.247,0
Liberia,1996,YR1996,50.86,6.78826739,12.12121212,6.564625981,,,,,,5.465554575,44.248,,,272269427.2130,123.5449294,,,2203809,5.082891933,96320,42.62707317,0
Liberia,1997,YR1997,51.72,8.545868801,106.2798092,92.58596977,,,80.77053058,29.81828357,,-10.00882403,44.049,,,572463912.6692,242.5169434,,120,2360511,6.86908941,96320,43.19934146,0
Liberia,1998,YR1998,52.58,9.010591154,29.69999538,20.49513872,,,50.13904194,-96.86984383,,3789.20957,43.829,,,752275681.7167,296.0741968,,130,2540835,7.361464614,96320,43.9587561,13.8980107
Liberia,1999,YR1999,53.44,8.103486508,22.90000275,15.18734431,,,56.22453279,15.6577334,,0.917736532,43.578,,,938096725.2853,346.0381884,,120,2710963,6.481115516,96320,44.8887561,15.88113606
Liberia,2000,YR2000,54.3,6.502844011,25.69999696,19.68153608,,,47.45943855,22.10071757,,-1.289141401,43.295,,,1204700227.7151,423.1041544,,140,2847290,4.906374239,96320,45.96431707,18.52966102
Liberia,2001,YR2001,55.06,4.570170495,2.900001022,-0.320980293,,,54.73881329,9.433932152,,11.61072037,42.985,,,1267740840.1528,431.3076465,,140,2939296,3.180243218,96320,47.14882927,17.51770789
Liberia,2002,YR2002,55.82,3.284406661,3.700006591,1.734536829,,,47.80549847,-4.791138268,14.15964701,26.2540039,42.659,,,1336004662.7373,445.9172555,,150,2996082,1.913533821,96320,48.38721951,16.50495742
Liberia,2003,YR2003,56.58,2.722373971,-31.30000105,-32.23480046,,,77.25295407,14.03460327,10.33028812,2.650128393,42.322,,,937617983.7070,308.6897608,,110,3037412,1.370040195,96320,49.62592683,11.96439582
Liberia,2004,YR2004,57.34,3.138834348,2.599997935,0.765140123,,,88.43364188,16.85053863,7.829087049,1.065201661,41.971,,,989256371.0695,319.8660245,,120,3092721,1.80454489,96320,50.82336585,13.27807307
Liberia,2005,YR2005,58.1,4.179522335,5.300000352,2.328211025,,,89.79737925,2.818189549,10.83435885,13.82551458,41.598,,,1076432495.5264,338.230732,,130,3182539,2.862801994,96320,51.94302439,15.2566032
Liberia,2006,YR2006,58.78,5.202751308,7.79999613,3.53255524,,,111.8627451,6.187899784,7.341446083,8.771809439,41.187,,,1198136355.1663,361.5685931,,130,3313718,4.039151595,96320,52.96282927,12.11914769
Liberia,2007,YR2007,59.46,5.96578442,9.40000421,4.256607592,,,219.1791451,-0.789542989,11.39189668,15.96171886,40.731,5.599999905,38.16,1349311585.7815,388.0457696,,150,3477197,4.815568762,96320,53.88885366,24.83121951
Liberia,2008,YR2008,60.14,6.218714437,7.1,1.793595857,,,203.708134,3.603326738,17.48944864,10.41926207,40.229,,,1476589454.1890,403.6095664,,180,3658460,5.081578438,96320,54.72763415,27.47533374
Liberia,2009,YR2009,60.82,5.861285884,4.588092948,-0.250668215,,,,5.897802067,7.428276671,7.827230063,39.685,,,1572494243.2504,409.9383078,,190,3835929,4.736935415,96320,55.47919512,27.99046453
Liberia,2010,YR2010,61.5,5.153062492,5.514705882,1.338738162,,,,,,11.32290466,39.108,3.700000048,,1672656312.6090,418.7922666,,200,3994000,4.041213236,96320,56.14758537,29.15712966
Liberia,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Libya,1993,YR1993,75.88,2.025874896,,,,,59.79211316,,11.07355327,,24.069,,,,,21.2349289,,4598629,1.946771399,1759540,69.63104878,
Libya,1994,YR1994,75.94,1.984752857,,,,,53.15240293,,5.112598904,,23.655,,,,,21.53241116,,4687106,1.905711884,1759540,70.14607317,
Libya,1995,YR1995,76,1.93703098,,,,,51.5917603,,7.237984945,,23.342,,,,,26.9441611,,4775009,1.858052432,1759540,70.65312195,184.779511
Libya,1996,YR1996,76.08,1.924286073,,,,,52.54515599,,4.028077754,,23.141,,,,,30.20319254,,4862665,1.819078278,1759540,71.13378049,185.113224
Libya,1997,YR1997,76.16,1.906925741,,,,,48.63241218,,3.550295858,,23.078,,,,,25.48002111,,4951076,1.801828516,1759540,71.56809756,197.1680034
Libya,1998,YR1998,76.24,1.909563719,,,,,40.25270758,,3.709273183,,23.152,,,,,17.73398983,,5041233,1.804576832,1759540,71.94412195,210.2750727
Libya,1999,YR1999,76.32,1.934626192,,,,,41.07079709,,2.648622523,,23.331,,,55245456410.7915,10760.02535,20.46701189,,5134324,1.829749412,1759540,72.26285366,211.0926956
Libya,2000,YR2000,76.4,1.973807438,3.7,1.779805471,,,51.12461481,-9.636304409,-2.9,18.41038517,23.575,,,58529043603.8803,11188.47811,33.78776376,,5231189,1.869040535,1759540,72.5307561,211.6905519
Libya,2001,YR2001,76.52,2.052802807,-4.3,-6.097245631,,,51.82019074,3.384521895,-8.813937521,3.497117401,23.844,,,57282171755.6876,10744.48138,32.67016816,,5331311,1.895857967,1759540,72.76280488,216.7024878
Libya,2002,YR2002,76.64,2.069924424,-1.3,-3.170404007,,,81.40079365,-27.93443,-9.797647059,48.47589494,24.098,,,57455993198.2532,10572.85524,43.31632581,4720,5434293,1.913225515,1759540,72.97692683,177.6555153
Libya,2003,YR2003,76.76,2.10212873,13,10.82263815,,,99.05318744,-1.073636364,-2.19115192,8.161258604,24.299,,,66324655700.6456,11969.66497,50.64198498,4790,5541062,1.945674982,1759540,73.18956098,186.1578989
Libya,2004,YR2004,76.88,2.15263813,4.4,2.336396089,,,95.37403031,-21.40251613,-2.197567741,34.97039359,24.416,,,71205096299.0610,12596.43612,54.53756147,4990,5652797,1.996428777,1759540,73.40719512,198.5407422
Libya,2005,YR2005,77,2.203083625,9.9,7.673088937,,,94.73394985,-14.78448359,2.650205761,24.53717875,24.428,,,80864581231.7391,14015.36563,64.47524048,6460,5769709,2.047117906,1759540,73.63529268,217.2547706
Libya,2006,YR2006,77.18,2.360371963,5.9,3.671419242,,,96.76758812,-7.484705394,1.459268762,14.93595063,24.325,,,88420914648.1925,15002.51872,62.86963558,8410,5893738,2.126878537,1759540,73.86936585,241.4043144
Libya,2007,YR2007,77.36,2.403333732,6,3.724179083,,,96.90977878,-7.264520548,6.25098783,14.30360918,24.126,,,96482718755.8585,16018.90582,52.067424,10470,6023053,2.170384228,1759540,74.10292683,340.5095029
Libya,2008,YR2008,77.54,2.312009876,3.8,1.663663999,,,94.84997036,-15.45216842,10.3607289,25.37281917,23.846,,,102330460482.8960,16640.12744,56.72579998,12670,6149620,2.079601767,1759540,74.329,468.6251688
Libya,2009,YR2009,77.72,2.05345337,2.1,0.256999454,,,,57.77191816,2.459900256,-32.81440624,23.492,,,106384346026.3350,16987.06734,42.28938406,12320,6262667,1.821584143,1759540,74.54556098,427.2364194
Libya,2010,YR2010,77.9,1.696672405,,,,,,,2.460040781,,23.067,,,,,,,6355000,1.465339568,1759540,74.75312195,483.7248886
Libya,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,1993,YR1993,16.66,0.836194607,4.332100568,2.968870229,,,,,,3.301886826,13.8,,,,,,56370,30154,1.315237439,160,,
Liechtenstein,1994,YR1994,16.58,0.820088047,6.866145055,5.484360797,,,,,,0.852359148,11.7,,,,,,61740,30549,1.30143675,160,,
Liechtenstein,1995,YR1995,16.5,0.791344458,5.875550837,4.534184497,,,,,,1.795955366,13.8,,,,,,69920,30941,1.275021339,160,,
Liechtenstein,1996,YR1996,16.22,-0.468523111,6.905302499,5.584683498,,,,,,0.815418819,13.1,,,,,,78640,31328,1.24301011,160,,
Liechtenstein,1997,YR1997,15.94,-0.529355312,7.22513437,5.933428242,,,,,,0.514705865,13.9,,,,,,80450,31710,1.21198222,160,,
Liechtenstein,1998,YR1998,15.66,-0.580961623,7.761262345,6.485186319,,,,,,0.014630594,12.6,,,,,,78180,32090,1.191236657,160,,
Liechtenstein,1999,YR1999,15.38,-0.626959549,10.41092351,9.118772268,,,,,,0.819192501,12.4,,,,,,79370,32470,1.177213099,160,,
Liechtenstein,2000,YR2000,15.1,-0.664674141,3.220190289,2.016850171,,,,,,1.552524676,12.9,,,,,,79660,32853,1.172647885,160,,
Liechtenstein,2001,YR2001,14.98,0.370205461,-0.733091659,-1.885864806,,,,,,0.985855127,12.1,,,,,,68880,33239,1.168082034,160,,
Liechtenstein,2002,YR2002,14.86,0.353275316,-0.993919178,-2.133375352,,,,,,0.650820607,11.7,,,,,,65550,33626,1.157569196,160,,
Liechtenstein,2003,YR2003,14.74,0.312924985,-1.937564593,-3.033363142,,,,,,0.632555522,10.2,,,,,,68790,34006,1.123740238,160,,
Liechtenstein,2004,YR2004,14.62,0.23271925,3.039171757,1.962754977,,,,,,0.81016901,10.8,,,,,,78880,34365,1.050162494,160,,
Liechtenstein,2005,YR2005,14.5,0.134399706,4.828076568,3.828016234,,,,,,1.163918521,11,,,,,,92780,34696,0.958580196,160,,
Liechtenstein,2006,YR2006,14.44,0.443427165,8.64496892,7.716697862,,,,,,1.054650052,10.3,,,,,,104210,34995,0.858078761,160,,
Liechtenstein,2007,YR2007,14.38,0.355035167,3.325962228,2.531958491,,,,,,6.905638898,10,,,,,,111930,35266,0.771413284,160,,
Liechtenstein,2008,YR2008,14.32,0.302355313,1.798089299,1.067295887,,,,,,-5.064789789,9.9,,,,,,119330,35521,0.72047439,160,,
Liechtenstein,2009,YR2009,14.26,0.284264706,-1.157481706,-1.851026157,,,,,,-0.486010758,11.4,,,,,,137070,35772,0.70413936,160,,
Liechtenstein,2010,YR2010,14.2,0.302551765,,,,,,,,,9.1,,,,,,,36032,0.724196803,160,,
Liechtenstein,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Lithuania,1993,YR1993,67.42,-0.56306233,-16.22686238,-15.82874461,,,172.9016402,-52.77139095,410.2409877,306.1944738,12.9,,33.64,17882953717.1473,4856.050233,0.090241888,2020,3682613,-0.474107543,62680,68.9104878,
Lithuania,1994,YR1994,67.36,-0.78303795,-9.766052037,-9.137646806,,,116.7723585,0.408169898,72.15013902,61.63525355,11.6,17.39999962,,16465038510.2750,4502.157561,0.114539525,1900,3657144,-0.694003963,62680,68.5302439,
Lithuania,1995,YR1995,67.3,-0.858841346,3.290080184,4.088200608,,,105.3835898,-17.58958168,39.65679677,54.20481526,11.4,17.10000038,,17402405026.8507,4795.237231,0.153328961,2100,3629102,-0.769728018,62680,69.00634146,100.0632881
Lithuania,1996,YR1996,67.24,-0.849536219,5.182670002,5.985467642,4.267456898,5.063269253,109.1377282,2.133577855,24.6181275,19.02060278,10.8,15.60000038,32.26,21292012369.9747,5911.799066,0.21681644,2300,3601613,-0.760343408,62680,70.10804878,131.1310745
Lithuania,1997,YR1997,67.18,-0.827102794,7.469138446,8.265010859,6.522724055,7.31158771,113.1588949,2.277473094,8.877890341,11.84525442,10.6,14.10000038,,26079655958.5377,7294.729113,0.227755602,2590,3575137,-0.737830358,62680,70.90902439,163.1688414
Lithuania,1998,YR1998,67.12,-0.813788409,7.62881698,8.411350153,7.312860845,8.093096807,101.4645839,8.689820097,5.074934299,3.234905746,10.4,13.69999981,30.21,29675407429.0953,8360.845306,0.150018437,2860,3549331,-0.724436207,62680,71.2195122,193.4169796
Lithuania,1999,YR1999,67.06,-0.798921346,-1.073233396,-0.368862876,-1.209010448,-0.505606676,87.27803033,14.75367368,0.753709399,-1.454135302,10.3,13.39999962,,30001769538.9546,8512.980548,0.191758297,2980,3524238,-0.709489234,62680,71.57073171,193.716568
Lithuania,2000,YR2000,67,-0.792897605,3.250722236,3.979532952,3.90311229,4.636527999,95.76970842,11.09951227,0.992534036,0.937286803,9.8,15.89999962,31.85,32198746812.2985,9200.861718,0.461571709,3200,3499536,-0.70338544,62680,72.0195122,212.9683015
Lithuania,2001,YR2001,66.92,-0.64216423,6.735713911,7.295071289,6.972935796,7.533536355,105.0877009,10.03791784,1.356757697,-0.369949301,9.1,16.79999924,32.4,35477335854.5697,10190.85324,0.524473989,3420,3481292,-0.522689903,62680,71.65853659,220.1232769
Lithuania,2002,YR2002,66.84,-0.471311513,6.863522302,7.240016859,7.134521065,7.511970386,111.1276913,6.647578942,0.283164579,0.182771198,8.7,13,32.33,37000145276.9432,10665.72461,0.422964681,3760,3469070,-0.351694274,62680,71.76097561,263.295928
Lithuania,2003,YR2003,66.76,-0.5491822,10.24668332,10.72112445,8.664683653,9.132316733,108.1363217,6.672395374,-1.129460084,-0.777203922,8.9,12.89999962,,38315914114.8514,11092.54202,0.340195016,4600,3454205,-0.429421707,62680,72.06097561,352.2258524
Lithuania,2004,YR2004,66.68,-0.660240707,7.350783119,7.932408661,7.100689391,7.680959927,111.1828485,3.12674663,1.142362614,2.537253224,8.9,11.30000019,35.81,41272619113.2498,12013.25161,0.304623807,5870,3435591,-0.540336616,62680,71.96097561,375.3060919
Lithuania,2005,YR2005,66.6,-0.74157781,7.802232865,8.474342358,8.173447389,8.847871276,122.177923,-1.259598523,2.66107641,6.614582372,8.9,8.300000191,,44789253014.2604,13118.121,0.278152817,7280,3414304,-0.621529776,62680,71.25365854,446.6861331
Lithuania,2006,YR2006,66.72,-0.414015821,7.844828234,8.487369609,7.514537027,8.155110522,128.3449769,-1.335429484,3.750625104,6.536047118,9.2,5.599999905,,48778794229.3342,14371.71943,0.243872255,8410,3394082,-0.594033871,62680,71.05609756,552.0712052
Lithuania,2007,YR2007,66.84,-0.365796245,9.83980195,10.44060515,8.141214509,8.732726755,121.5264961,-1.509016362,5.743894602,8.499779424,9.6,4.300000191,,60890816426.4915,18038.42035,0.17556798,9980,3375618,-0.545490813,62680,70.9,724.8675004
Lithuania,2008,YR2008,66.96,-0.340489157,2.927448128,3.463921454,3.718562448,4.259159181,131.5676974,-1.242269155,10.93215832,9.772840809,10.4,5.800000191,37.57,70279377511.1366,20928.22238,0.166466161,11910,3358115,-0.519861403,62670,71.81219512,934.4067148
